strategy,single_side_cost_bps,rebalance_index,rebalance_date,total_value,cash,turnover,cumulative_costs,holdings_json,holdings_sha256
fcf_roe_value,0,11,2026-06-30,1927682.9747244441,0,0.51672506802424145,0,"{""ACN"":""534.16768494564451"",""ADBE"":""324.22118190730657"",""ADT"":""10226.434879174769"",""BAH"":""1095.6292519307071"",""CHTR"":""467.42020051076577"",""CPB"":""2984.8148502306244"",""CTSH"":""1716.2878056967727"",""DAL"":""709.71414386756362"",""DOX"":""1315.2320283861495"",""DVN"":""1608.7082941586641"",""EEFT"":""908.20913669402933"",""EXPE"":""259.77734373392218"",""G"":""2417.157335077673"",""GAP"":""3558.448967592934"",""GDDY"":""783.12708193491994"",""GEN"":""2670.6238133642428"",""HRB"":""1745.5836847330884"",""INTU"":""254.68132840856705"",""IT"":""512.82075848353645"",""KLAC"":""220.31694910555171"",""LULU"":""582.16698821716591"",""LW"":""1539.4123833866606"",""MELI"":""39.161198495711652"",""PYPL"":""1539.4123833866606"",""TDC"":""1918.3788373632324"",""THC"":""355.31230871624973"",""V"":""193.74457639288818"",""VZ"":""1569.9533942993858"",""WU"":""8632.7047681345448""}",909ba3385548015dd1263e36de6a1b99dbc6ea86cf052d0adf28037056fbe9bf
fcf_roe_value,0,12,2026-07-16,2057273.4309903043,0,0,0,"{""ACN"":""534.16768494564451"",""ADBE"":""324.22118190730657"",""ADT"":""10226.434879174769"",""BAH"":""1095.6292519307071"",""CHTR"":""467.42020051076577"",""CPB"":""2984.8148502306244"",""CTSH"":""1716.2878056967727"",""DAL"":""709.71414386756362"",""DOX"":""1315.2320283861495"",""DVN"":""1608.7082941586641"",""EEFT"":""908.20913669402933"",""EXPE"":""259.77734373392218"",""G"":""2417.157335077673"",""GAP"":""3558.448967592934"",""GDDY"":""783.12708193491994"",""GEN"":""2670.6238133642428"",""HRB"":""1745.5836847330884"",""INTU"":""254.68132840856705"",""IT"":""512.82075848353645"",""KLAC"":""220.31694910555171"",""LULU"":""582.16698821716591"",""LW"":""1539.4123833866606"",""MELI"":""39.161198495711652"",""PYPL"":""1539.4123833866606"",""TDC"":""1918.3788373632324"",""THC"":""355.31230871624973"",""V"":""193.74457639288818"",""VZ"":""1569.9533942993858"",""WU"":""8632.7047681345448""}",909ba3385548015dd1263e36de6a1b99dbc6ea86cf052d0adf28037056fbe9bf
fcf_roe_value,10,1,2021-06-30,999000.99900099949,3.4197000786662102e-10,0,16020.953231561827,"{""ALSN"":""1396.5791519893182"",""CSX"":""1730.0516053633264"",""DKS"":""553.94805369852793"",""ELV"":""145.36421031968442"",""FAF"":""890.13721732246211"",""FNF"":""1277.0376323068456"",""GM"":""937.97626331004744"",""IBM"":""378.60737772055057"",""LOPE"":""616.8729076364956"",""MOH"":""219.31579664923541"",""MUSA"":""416.13597885623085"",""OMC"":""693.83742342862251"",""PAG"":""735.19744999411205"",""PHM"":""1017.0433479944202"",""URI"":""173.97591141360934"",""V"":""237.36231075209781"",""VZ"":""990.54177226584886"",""WSM"":""347.63580018825877""}",65bde785702a502a5dfc07b1d089b17a39aa725108a68ec16f887eb60dabdcf7
fcf_roe_value,10,2,2021-12-31,1100898.1153108499,6.5483618527650833e-11,0.32875705267793881,16020.953231561827,"{""ALSN"":""2329.6965724491583"",""DKS"":""736.4507383992252"",""FAF"":""1082.5063327179714"",""FNF"":""1622.9296743680893"",""IBM"":""633.58125399167216"",""LOPE"":""988.03488984397279"",""MOH"":""266.2363883567873"",""MUSA"":""425.03749452181739"",""OMC"":""1155.7864120175639"",""PAG"":""789.8197202809821"",""SFM"":""2853.2503506916073"",""V"":""390.77324723606154"",""VZ"":""1629.8012010878927""}",7df23dbd918f5918f3da3a537334df9ee0fd250d99c895afc2e7f91fe6d522a9
fcf_roe_value,10,3,2022-06-30,1005100.3119517606,0,0.64331619537275053,16020.953231561827,"{""ACI"":""1343.4296299611858"",""ALSN"":""933.58750877926877"",""BLDR"":""668.46256447975566"",""CE"":""305.21588055916061"",""CROX"":""737.54755932942021"",""DKS"":""476.26959947675306"",""DVA"":""448.92996138772992"",""FAF"":""678.31518731222377"",""FNF"":""971.2240181970476"",""GM"":""1130.2405451058842"",""HUN"":""1266.1883496494843"",""LAD"":""130.62275649562565"",""LOPE"":""381.10669617329739"",""MOH"":""128.38038593956898"",""MUSA"":""154.14797832508646"",""NRG"":""940.43593692855336"",""NVR"":""8.964831327716535"",""PAG"":""342.88317616355795"",""PFE"":""684.6545815861698"",""REGN"":""60.725119199774809"",""RH"":""169.11542312523736"",""SAIC"":""385.56863278800091"",""SFM"":""1417.7108891217567"",""SGI"":""1679.7585265588621"",""THC"":""682.96118174586911"",""V"":""182.31723151283907"",""WHR"":""231.78433339292877"",""WSM"":""323.53708618803756""}",8c1accb41eb38089d0ebb59638413ea8a7d28b9e5fd4ccfa4c302dda64e7b8af
fcf_roe_value,10,4,2022-12-30,1130447.7856941514,1.2369127944111824e-10,0.54177434078455622,16020.953231561827,"{""ACI"":""3028.093286440992"",""ALSN"":""1509.6792009804367"",""BLDR"":""967.98173182469441"",""CE"":""614.26696753507611"",""DVA"":""841.06943566072277"",""EXPD"":""604.33655466499397"",""FAF"":""1199.8978746806681"",""FNF"":""1669.3953950235559"",""GM"":""1866.9041248747376"",""HOLX"":""839.49545195543601"",""HUM"":""122.61593307324658"",""HUN"":""2285.395005851025"",""INTC"":""2376.1882240176378"",""MUSA"":""224.66428690271934"",""NVR"":""13.615515559792172"",""PAG"":""546.44265866863452"",""V"":""302.28463015395732"",""WSM"":""546.49020849970566""}",e5a7977fc3e6ac795961c60c73714ab29e4e2b999737eb85fdde9f8d96782f7a
fcf_roe_value,10,5,2023-06-30,1362681.4001095877,0,0.44628114856690515,16020.953231561827,"{""ALSN"":""1609.0227891245577"",""BLDR"":""667.9810784850921"",""CHRW"":""962.85560862715988"",""CROX"":""807.94580819968451"",""DVA"":""904.2045055635765"",""ELV"":""204.47326447584354"",""EXPD"":""749.98288346382014"",""GM"":""2355.9498618768807"",""HOLX"":""1121.9640196859643"",""HUM"":""203.17452793141263"",""LEN"":""724.9654989543734"",""NVR"":""14.304969699647048"",""V"":""382.53927351344339"",""WSM"":""725.95034900089922"",""WU"":""7744.7081563488764""}",e542e52fc12df10f029f074b26279b6bf08373f79a130c147748b5f671c70631
fcf_roe_value,10,6,2023-12-29,1453382.2698892727,2.9740476747974753e-10,0.44003486817494453,16020.953231561827,"{""ALSN"":""1666.2450786922013"",""BLDR"":""580.40105023332637"",""CHRW"":""1121.5667476091157"",""CROX"":""1037.2781428749761"",""DVA"":""924.89644259212969"",""GM"":""2697.4429656445295"",""HRB"":""2003.1455721718319"",""LEN"":""650.10836906838108"",""MOH"":""268.16902749979658"",""PHM"":""938.69551759301987"",""THC"":""1282.1510033869461"",""TOL"":""942.62234970280667"",""V"":""372.16113434204533"",""VZ"":""2570.0835895477849"",""WU"":""8128.5361850630461""}",5b0a8d7db411eb7943f339a6f80423c406518e1165dfd5b7de09a5189b661f92
fcf_roe_value,10,7,2024-06-28,1679411.4994516289,0,0.7041205434822847,16020.953231561827,"{""ADM"":""1028.956590663621"",""AGCO"":""635.47635784241834"",""ALSN"":""819.50495264316066"",""AM"":""4219.8389352520962"",""ARW"":""515.07474251089684"",""BG"":""582.56463337656555"",""BYD"":""1128.8643540039184"",""CE"":""461.1196226971303"",""CF"":""839.18545474387338"",""CNH"":""6140.2197340193379"",""CNM"":""1270.9527156848367"",""CROX"":""426.20546735381595"",""EOG"":""494.16402562656629"",""GM"":""1338.7952196645695"",""HOG"":""1854.514785498387"",""MGM"":""1399.6495478311408"",""MIDD"":""507.30304139642686"",""MPC"":""358.54522657145435"",""NEU"":""120.6439977221636"",""NUE"":""393.47435416001957"",""OLN"":""1319.2030944987466"",""THC"":""467.56690901011723"",""TOL"":""540.02800751533164"",""V"":""236.98108700276563"",""VZ"":""1508.2547503786591"",""WCC"":""392.38219723451601"",""WU"":""5090.0512197721682""}",aa75fa419a7277b3f9ede78f53b300980ef148f8e6dd17c110d9dc4b2c0a24ce
fcf_roe_value,10,8,2024-12-31,1628635.1610329524,2.4556356947869062e-10,0.41966370105501682,16020.953231561827,"{""ADM"":""1289.4973563206272"",""AM"":""4317.1243499879447"",""ARW"":""575.89645015309486"",""BLDR"":""455.78539453801221"",""CE"":""941.27158562806096"",""CF"":""763.54203517719282"",""CROX"":""594.77226733605482"",""DVA"":""435.6095382234576"",""DVN"":""1990.38822002194"",""EOG"":""531.45216545372887"",""GM"":""1222.9285984854155"",""HAL"":""2395.9325649620482"",""HOG"":""2162.1442562667803"",""LEN"":""477.71068740425375"",""MGM"":""1880.09830999475"",""MIDD"":""480.95538162656402"",""MPC"":""466.99216086966373"",""OLN"":""1927.3788887963933"",""OVV"":""1608.5285541066196"",""SLGN"":""1251.5928230800787"",""TDC"":""2091.345311117756"",""THC"":""516.08497537287565"",""V"":""206.13025706023947"",""VZ"":""1629.0424216383617"",""WU"":""6145.7930605017063""}",ce733c23bcf51a2ab208fbbf1aa123f3bed95f3a53db3f2509af294c7467ef9f
fcf_roe_value,10,9,2025-06-30,1571346.5533323553,0,0.51032531499450329,16020.953231561827,"{""APA"":""3735.3425567127574"",""BLDR"":""585.47789324086318"",""CF"":""742.60234089430787"",""CROX"":""674.55978833211225"",""DAL"":""1389.1707068376643"",""DVA"":""479.60277544595527"",""DVN"":""2147.7339001029968"",""EEFT"":""673.8944107543532"",""EOG"":""571.18481199127439"",""EXPE"":""405.02380461392175"",""HAL"":""3352.2774956956"",""HOG"":""2894.8904814523867"",""INGR"":""503.7561964479894"",""MGM"":""1986.6070183854704"",""OC"":""496.79621409450493"",""OMC"":""949.67216238916217"",""SLB"":""2021.2844781738559"",""TDC"":""3062.2776944095172"",""V"":""192.42195567462701"",""VZ"":""1578.9095299809642"",""WEN"":""5982.4356709523927"",""WU"":""8113.944817372485"",""YETI"":""2167.4941422041929""}",8565210bd3da90140761a366b6fb45dee464e0cfbba4cbd5a0870e42d8ec5ab8
fcf_roe_value,10,10,2025-12-31,1658938.8142717243,0,0.43469880205434425,16020.953231561827,"{""CF"":""1191.6636599371639"",""CHTR"":""441.50068244091136"",""CROX"":""1077.680863652248"",""DAL"":""1328.0009720394849"",""DVA"":""811.22495783417173"",""DVN"":""2516.0597177051663"",""EEFT"":""1210.9219216862468"",""EOG"":""877.66181753680837"",""FOUR"":""1463.6059625145347"",""HOG"":""4497.9632727935705"",""HRB"":""2114.8065043492484"",""LW"":""2200.1257450355752"",""MGM"":""2525.7130024538296"",""OC"":""823.54809632329773"",""TDC"":""3027.7026103659741"",""V"":""262.79053194816305"",""VZ"":""2262.7858448205316"",""WU"":""9899.3842598861629""}",4f532db2e4137e8c011bcf7d796966ed39f6167cd527538699909be5d25078eb
fcf_roe_value,10,11,2026-06-30,1906123.6905178754,0,0.65716690922378629,16020.953231561827,"{""ACN"":""528.19353199378054"",""ADBE"":""320.59507912060309"",""ADT"":""10112.062018662469"",""BAH"":""1083.3756901484433"",""CHTR"":""462.19255411930277"",""CPB"":""2951.4325604537967"",""CTSH"":""1697.0927735942694"",""DAL"":""701.77667223260789"",""DOX"":""1300.5224202870213"",""DVN"":""1590.7164356560031"",""EEFT"":""898.0516890464005"",""EXPE"":""256.87198343483686"",""G"":""2390.1237498656747"",""GAP"":""3518.6511306909024"",""GDDY"":""774.36855703706476"",""GEN"":""2640.7554488270812"",""HRB"":""1726.0610063368188"",""INTU"":""251.83296215059789"",""IT"":""507.08535041896351"",""KLAC"":""217.85291545293845"",""LULU"":""575.65600911986382"",""LW"":""1522.1955331474305"",""MELI"":""38.7232180708653"",""PYPL"":""1522.1955331474305"",""TDC"":""1896.9236110045038"",""THC"":""351.33848151221906"",""V"":""191.57772922937437"",""VZ"":""1552.3949721612198"",""WU"":""8536.156249520267""}",b622b07774f2485e523e5413bd0461861c27e9eb741bd8df9c946bb64102c83f
fcf_roe_value,10,12,2026-07-16,2034264.8018895143,0,0,16020.953231561827,"{""ACN"":""528.19353199378054"",""ADBE"":""320.59507912060309"",""ADT"":""10112.062018662469"",""BAH"":""1083.3756901484433"",""CHTR"":""462.19255411930277"",""CPB"":""2951.4325604537967"",""CTSH"":""1697.0927735942694"",""DAL"":""701.77667223260789"",""DOX"":""1300.5224202870213"",""DVN"":""1590.7164356560031"",""EEFT"":""898.0516890464005"",""EXPE"":""256.87198343483686"",""G"":""2390.1237498656747"",""GAP"":""3518.6511306909024"",""GDDY"":""774.36855703706476"",""GEN"":""2640.7554488270812"",""HRB"":""1726.0610063368188"",""INTU"":""251.83296215059789"",""IT"":""507.08535041896351"",""KLAC"":""217.85291545293845"",""LULU"":""575.65600911986382"",""LW"":""1522.1955331474305"",""MELI"":""38.7232180708653"",""PYPL"":""1522.1955331474305"",""TDC"":""1896.9236110045038"",""THC"":""351.33848151221906"",""V"":""191.57772922937437"",""VZ"":""1552.3949721612198"",""WU"":""8536.156249520267""}",b622b07774f2485e523e5413bd0461861c27e9eb741bd8df9c946bb64102c83f
fcf_roe_value,20,1,2021-06-30,998003.99201596843,3.637978807091713e-10,0,31838.050634684969,"{""ALSN"":""1395.1853604204664"",""CSX"":""1728.3250069547798"",""DKS"":""553.39521132956725"",""ELV"":""145.21913625748908"",""FAF"":""889.24885682613206"",""FNF"":""1275.7631436518484"",""GM"":""937.04015925484759"",""IBM"":""378.22952604617871"",""LOPE"":""616.25726601210772"",""MOH"":""219.09691860866727"",""MUSA"":""415.72067348811078"",""OMC"":""693.14497091023054"",""PAG"":""734.46372000409781"",""PHM"":""1016.0283346730682"",""URI"":""173.8022827595039"",""V"":""237.12542221841304"",""VZ"":""989.55320762286874"",""WSM"":""347.28885827190311""}",a44a5aa9cbd204f288133faac46cd6201e1c0a038bd31cb45b6eef5ff29afcad
fcf_roe_value,20,2,2021-12-31,1099077.9714334095,4.3655745685100555e-11,0.3287570526779387,31838.050634684969,"{""ALSN"":""2325.8448236872487"",""DKS"":""735.23314497809815"",""FAF"":""1080.7165964595615"",""FNF"":""1620.2464419515427"",""IBM"":""632.53373740110351"",""LOPE"":""986.40134571265321"",""MOH"":""265.79621271702558"",""MUSA"":""424.33476882669891"",""OMC"":""1153.8755198721374"",""PAG"":""788.51389051512308"",""SFM"":""2848.5329966654817"",""V"":""390.12717152430207"",""VZ"":""1627.1066077950634""}",b9a48a080d132146bd382f06c53ad7abbbfdc3a040cb4d8e92b2ee7d980fcca2
fcf_roe_value,20,3,2022-06-30,1002147.8639355608,0,0.64377498572244074,31838.050634684969,"{""ACI"":""1339.4833510687172"",""ALSN"":""930.84512719261693"",""BLDR"":""666.49897840886626"",""CE"":""304.31931928030036"",""CROX"":""735.3810384334522"",""DKS"":""474.87057371044341"",""DVA"":""447.61124487939128"",""FAF"":""676.32265949652538"",""FNF"":""968.37108064275219"",""GM"":""1126.920501906679"",""HUN"":""1262.4689643935139"",""LAD"":""130.23905658657299"",""LOPE"":""379.98720820210343"",""MOH"":""128.003272917836"",""MUSA"":""153.69517387622329"",""NRG"":""937.6734383169013"",""NVR"":""8.9384974402883319"",""PAG"":""341.87596848367679"",""PFE"":""682.64343201518443"",""REGN"":""60.546741225375335"",""RH"":""168.61865231582081"",""SAIC"":""384.43603802960394"",""SFM"":""1413.5464115543491"",""SGI"":""1674.8242929600431"",""THC"":""680.9550064793782"",""V"":""181.78168083984013"",""WHR"":""231.10347478889469"",""WSM"":""322.58670699004495""}",7e6b3ba5f4a48ef1ece67bdb75cd00b412e8cfa32feb03ad8ad935bdf58da136
fcf_roe_value,20,4,2022-12-30,1125908.1724892282,1.8189894035458565e-11,0.54177434078456144,31838.050634684969,"{""ACI"":""3015.9331739237873"",""ALSN"":""1503.6166833456573"",""BLDR"":""964.09454419203678"",""CE"":""611.80021544580734"",""DVA"":""837.69189804713199"",""EXPD"":""601.90968078502067"",""FAF"":""1195.0793662051842"",""FNF"":""1662.6914946087015"",""GM"":""1859.4070757187676"",""HOLX"":""836.12423509128917"",""HUM"":""122.12353624080778"",""HUN"":""2276.2173954577638"",""INTC"":""2366.6460093522264"",""MUSA"":""223.76208781276148"",""NVR"":""13.560838842292025"",""PAG"":""544.24827309822797"",""V"":""301.07072596832569"",""WSM"":""544.29563198032838""}",7403811bf39bb7233c58984cbc73e05ac1ea10ad58c8256e93b7e8b87014c065
fcf_roe_value,20,5,2023-06-30,1356000.0234432521,0,0.44634049041613372,31838.050634684969,"{""ALSN"":""1601.1335735544365"",""BLDR"":""664.70589384473146"",""CHRW"":""958.13462175817153"",""CROX"":""803.98436110711032"",""DVA"":""899.7710914987905"",""ELV"":""203.47070958806967"",""EXPD"":""746.30563496147511"",""GM"":""2344.3983807801733"",""HOLX"":""1116.4629067912001"",""HUM"":""202.17834089165004"",""LEN"":""721.41091343774224"",""NVR"":""14.234830861062933"",""V"":""380.66364141352318"",""WSM"":""722.39093465625285"",""WU"":""7706.7350010983173""}",ae3c3a24214090fe5a5221abcb58e3c9d91382b83735630497cc5697a57eaaef
fcf_roe_value,20,6,2023-12-29,1444985.0485815573,0,0.44021049553127756,31838.050634684969,"{""ALSN"":""1656.6179978005828"",""BLDR"":""577.04766126814354"",""CHRW"":""1115.0866601702035"",""CROX"":""1031.285050552445"",""DVA"":""919.55265914570339"",""GM"":""2681.8579223859656"",""HRB"":""1991.5719779223464"",""LEN"":""646.35223142850168"",""MOH"":""266.61962462180367"",""PHM"":""933.27200709265537"",""THC"":""1274.7431066839208"",""TOL"":""937.17615110520364"",""V"":""370.01089522605679"",""VZ"":""2555.2343918329943"",""WU"":""8081.5718600757446""}",24a65cee0d1eca8295eb31ea52413562d74889a3da66e290626c0556e22324e4
fcf_roe_value,20,7,2024-06-28,1667357.9497294726,0,0.70453704389016192,31838.050634684969,"{""ADM"":""1021.5715159326546"",""AGCO"":""630.91538759837533"",""ALSN"":""813.62316387521707"",""AM"":""4189.5521124917896"",""ARW"":""511.37792429719258"",""BG"":""578.38342360334343"",""BYD"":""1120.7622166629578"",""CE"":""457.81005365949278"",""CF"":""833.16241416795697"",""CNH"":""6096.1498655606092"",""CNM"":""1261.8307751967507"",""CROX"":""423.14648580326832"",""EOG"":""490.61728877515668"",""GM"":""1329.1863568258498"",""HOG"":""1841.2044763902497"",""MGM"":""1389.6039184997521"",""MIDD"":""503.66200259464136"",""MPC"":""355.97185922370869"",""NEU"":""119.77810605374434"",""NUE"":""390.65029186569438"",""OLN"":""1309.7348491649836"",""THC"":""464.21106621159868"",""TOL"":""536.15209357639321"",""V"":""235.28021540796652"",""VZ"":""1497.4296347751933"",""WCC"":""389.5659736192224"",""WU"":""5053.5186692413236""}",e3c3053a84703ee0e7e29e2660c326c851c8c82ce896660671587f6524f9da3f
